rate_date,from_currency,to_currency,rate_value
2025-07-16,EUR,KHR,0.916796
2025-07-16,JPY,KHR,149.800037
2025-07-16,CNY,KHR,7.239574
2025-07-16,GBP,KHR,0.78571
2025-07-16,THB,KHR,35.566045
2025-07-16,KRW,KHR,1319.91541
2025-07-17,USD,KHR,0.999242
2025-07-17,EUR,KHR,0.911932
2025-07-17,JPY,KHR,150.009995
2025-07-17,CNY,KHR,7.242868
2025-07-17,GBP,KHR,0.790566
2025-07-17,THB,KHR,35.646632
2025-07-17,KRW,KHR,1296.986719
2025-07-18,USD,KHR,1.001269
2025-07-18,EUR,KHR,0.926273
2025-07-18,JPY,KHR,148.327829
2025-07-18,CNY,KHR,7.269385
2025-07-18,GBP,KHR,0.786151
2025-07-18,THB,KHR,35.388973
2025-07-18,KRW,KHR,1319.063105
2025-07-21,USD,KHR,1.001828
2025-07-21,EUR,KHR,0.921664
2025-07-21,JPY,KHR,149.559622
2025-07-21,CNY,KHR,7.265649
2025-07-21,GBP,KHR,0.787049
2025-07-21,THB,KHR,35.659485
2025-07-21,KRW,KHR,1334.512534
2025-07-22,USD,KHR,1.000429
2025-07-22,EUR,KHR,0.916374
2025-07-22,JPY,KHR,150.782131
2025-07-22,CNY,KHR,7.248534
2025-07-22,GBP,KHR,0.793051
2025-07-22,THB,KHR,35.621044
2025-07-22,KRW,KHR,1324.032657
2025-07-23,USD,KHR,0.999097
2025-07-23,EUR,KHR,0.926855
2025-07-23,JPY,KHR,149.83401
2025-07-23,CNY,KHR,7.249388
2025-07-23,GBP,KHR,0.792916
2025-07-23,THB,KHR,35.5332
2025-07-23,KRW,KHR,1326.911043
2025-07-24,USD,KHR,1.000197
2025-07-24,EUR,KHR,0.919183
2025-07-24,JPY,KHR,148.841981
2025-07-24,CNY,KHR,7.225192
2025-07-24,GBP,KHR,0.788634
2025-07-24,THB,KHR,35.605375
2025-07-24,KRW,KHR,1316.887109
2025-07-25,USD,KHR,0.999889
2025-07-25,EUR,KHR,0.919535
2025-07-25,JPY,KHR,150.138506
2025-07-25,CNY,KHR,7.258794
2025-07-25,GBP,KHR,0.799359
2025-07-25,THB,KHR,35.351639
2025-07-25,KRW,KHR,1317.893745
2025-07-28,USD,KHR,1.000573
2025-07-28,EUR,KHR,0.912248
2025-07-28,JPY,KHR,151.582643
2025-07-28,CNY,KHR,7.236638
2025-07-28,GBP,KHR,0.786236
2025-07-28,THB,KHR,35.603385
2025-07-28,KRW,KHR,1299.69041
2025-07-29,USD,KHR,1.000212
2025-07-29,EUR,KHR,0.915439
2025-07-29,JPY,KHR,149.482167
2025-07-29,CNY,KHR,7.250833
2025-07-29,GBP,KHR,0.793757
2025-07-29,THB,KHR,35.543806
2025-07-29,KRW,KHR,1339.278236
2025-07-30,USD,KHR,1.000062
2025-07-30,EUR,KHR,0.918427
2025-07-30,JPY,KHR,150.966438
2025-07-30,CNY,KHR,7.238109
2025-07-30,GBP,KHR,0.791982
2025-07-30,THB,KHR,35.08068
2025-07-30,KRW,KHR,1324.187967
2025-07-31,USD,KHR,0.999925
2025-07-31,EUR,KHR,0.917999
2025-07-31,JPY,KHR,148.71501
2025-07-31,CNY,KHR,7.266155
2025-07-31,GBP,KHR,0.780322
2025-07-31,THB,KHR,35.835386
2025-07-31,KRW,KHR,1330.664076
2025-08-01,USD,KHR,1.00037
2025-08-01,EUR,KHR,0.928742
2025-08-01,JPY,KHR,149.828488
2025-08-01,CNY,KHR,7.214082
2025-08-01,GBP,KHR,0.794868
2025-08-01,THB,KHR,35.325762
2025-08-01,KRW,KHR,1325.544605
2025-08-04,USD,KHR,1.001198
2025-08-04,EUR,KHR,0.922461
2025-08-04,JPY,KHR,147.764359
2025-08-04,CNY,KHR,7.24594
2025-08-04,GBP,KHR,0.789417
2025-08-04,THB,KHR,35.420955
2025-08-04,KRW,KHR,1298.637316
2025-08-05,USD,KHR,0.998815
2025-08-05,EUR,KHR,0.917697
2025-08-05,JPY,KHR,150.846162
2025-08-05,CNY,KHR,7.319731
2025-08-05,GBP,KHR,0.794061
2025-08-05,THB,KHR,35.41605
2025-08-05,KRW,KHR,1316.109613
2025-08-06,USD,KHR,1.001082
2025-08-06,EUR,KHR,0.922823
2025-08-06,JPY,KHR,149.967537
2025-08-06,CNY,KHR,7.246895
2025-08-06,GBP,KHR,0.795685
2025-08-06,THB,KHR,35.738128
2025-08-06,KRW,KHR,1320.088726
2025-08-07,USD,KHR,1.000159
2025-08-07,EUR,KHR,0.92232
2025-08-07,JPY,KHR,148.94726
2025-08-07,CNY,KHR,7.176501
2025-08-07,GBP,KHR,0.79234
2025-08-07,THB,KHR,35.421874
2025-08-07,KRW,KHR,1332.165413
2025-08-08,USD,KHR,1.000182
2025-08-08,EUR,KHR,0.926888
2025-08-08,JPY,KHR,148.47436
2025-08-08,CNY,KHR,7.272759
2025-08-08,GBP,KHR,0.782266
2025-08-08,THB,KHR,35.599861
2025-08-08,KRW,KHR,1317.807848
2025-08-11,USD,KHR,1.000937
2025-08-11,EUR,KHR,0.918353
2025-08-11,JPY,KHR,150.316228
2025-08-11,CNY,KHR,7.254556
2025-08-11,GBP,KHR,0.791816
2025-08-11,THB,KHR,35.547145
2025-08-11,KRW,KHR,1335.527228
2025-08-12,USD,KHR,0.999439
2025-08-12,EUR,KHR,0.926456
2025-08-12,JPY,KHR,149.076474
2025-08-12,CNY,KHR,7.274953
2025-08-12,GBP,KHR,0.80109
2025-08-12,THB,KHR,35.414979
2025-08-12,KRW,KHR,1300.078257
2025-08-13,USD,KHR,1.000164
2025-08-13,EUR,KHR,0.916818
2025-08-13,JPY,KHR,148.870329
2025-08-13,CNY,KHR,7.230465
2025-08-13,GBP,KHR,0.78747
2025-08-13,THB,KHR,35.652402
2025-08-13,KRW,KHR,1330.398621
2025-08-14,USD,KHR,1.001159
2025-08-14,EUR,KHR,0.930636
2025-08-14,JPY,KHR,148.578157
2025-08-14,CNY,KHR,7.167693
2025-08-14,GBP,KHR,0.799592
2025-08-14,THB,KHR,35.526675
2025-08-14,KRW,KHR,1319.485485
2025-08-15,USD,KHR,0.998197
2025-08-15,EUR,KHR,0.913782
2025-08-15,JPY,KHR,150.327516
2025-08-15,CNY,KHR,7.235855
2025-08-15,GBP,KHR,0.779795
2025-08-15,THB,KHR,35.399839
2025-08-15,KRW,KHR,1329.693976
2025-08-18,USD,KHR,1.001279
2025-08-18,EUR,KHR,0.920985
2025-08-18,JPY,KHR,152.88946
2025-08-18,CNY,KHR,7.269734
2025-08-18,GBP,KHR,0.798581
2025-08-18,THB,KHR,35.641996
2025-08-18,KRW,KHR,1327.680642
2025-08-19,USD,KHR,0.998661
2025-08-19,EUR,KHR,0.912638
2025-08-19,JPY,KHR,148.613346
2025-08-19,CNY,KHR,7.247482
2025-08-19,GBP,KHR,0.790005
2025-08-19,THB,KHR,35.539906
2025-08-19,KRW,KHR,1319.815219
2025-08-20,USD,KHR,1.000478
2025-08-20,EUR,KHR,0.924543
2025-08-20,JPY,KHR,149.509508
2025-08-20,CNY,KHR,7.23166
2025-08-20,GBP,KHR,0.777575
2025-08-20,THB,KHR,35.592891
2025-08-20,KRW,KHR,1312.854367
2025-08-21,USD,KHR,0.999091
2025-08-21,EUR,KHR,0.923991
2025-08-21,JPY,KHR,150.598457
2025-08-21,CNY,KHR,7.259692
2025-08-21,GBP,KHR,0.794517
2025-08-21,THB,KHR,35.383483
2025-08-21,KRW,KHR,1317.882215
2025-08-22,USD,KHR,0.99945
2025-08-22,EUR,KHR,0.927957
2025-08-22,JPY,KHR,150.533109
2025-08-22,CNY,KHR,7.232935
2025-08-22,GBP,KHR,0.793988
2025-08-22,THB,KHR,35.539906
2025-08-22,KRW,KHR,1318.914882
2025-08-25,USD,KHR,1.000467
2025-08-25,EUR,KHR,0.923913
2025-08-25,JPY,KHR,149.329986
2025-08-25,CNY,KHR,7.203786
2025-08-25,GBP,KHR,0.791681
2025-08-25,THB,KHR,35.471878
2025-08-25,KRW,KHR,1309.416955
2025-08-26,USD,KHR,0.999232
2025-08-26,EUR,KHR,0.918852
2025-08-26,JPY,KHR,149.532489
2025-08-26,CNY,KHR,7.256266
2025-08-26,GBP,KHR,0.788993
2025-08-26,THB,KHR,35.547915
2025-08-26,KRW,KHR,1316.550045
2025-08-27,USD,KHR,1.000546
2025-08-27,EUR,KHR,0.921854
2025-08-27,JPY,KHR,150.180728
2025-08-27,CNY,KHR,7.28162
2025-08-27,GBP,KHR,0.788659
2025-08-27,THB,KHR,35.330318
2025-08-27,KRW,KHR,1319.280457
2025-08-28,USD,KHR,1.000809
2025-08-28,EUR,KHR,0.920115
2025-08-28,JPY,KHR,149.880466
2025-08-28,CNY,KHR,7.190112
2025-08-28,GBP,KHR,0.786046
2025-08-28,THB,KHR,35.557373
2025-08-28,KRW,KHR,1327.186736
2025-08-29,USD,KHR,0.99925
2025-08-29,EUR,KHR,0.921688
2025-08-29,JPY,KHR,148.649636
2025-08-29,CNY,KHR,7.206625
2025-08-29,GBP,KHR,0.790337
2025-08-29,THB,KHR,35.523114
2025-08-29,KRW,KHR,1323.662633
2025-09-01,USD,KHR,1.00073
2025-09-01,EUR,KHR,0.927715
2025-09-01,JPY,KHR,150.634705
2025-09-01,CNY,KHR,7.22955
2025-09-01,GBP,KHR,0.794454
2025-09-01,THB,KHR,35.343709
2025-09-01,KRW,KHR,1320.930398
2025-09-02,USD,KHR,1.001053
2025-09-02,EUR,KHR,0.923124
2025-09-02,JPY,KHR,150.490576
2025-09-02,CNY,KHR,7.295315
2025-09-02,GBP,KHR,0.786489
2025-09-02,THB,KHR,35.584644
2025-09-02,KRW,KHR,1319.13756
2025-09-03,USD,KHR,1.001115
2025-09-03,EUR,KHR,0.920541
2025-09-03,JPY,KHR,150.435369
2025-09-03,CNY,KHR,7.284794
2025-09-03,GBP,KHR,0.792991
2025-09-03,THB,KHR,35.477655
2025-09-03,KRW,KHR,1316.602665
2025-09-04,USD,KHR,0.999306
2025-09-04,EUR,KHR,0.924775
2025-09-04,JPY,KHR,151.06953
2025-09-04,CNY,KHR,7.232925
2025-09-04,GBP,KHR,0.781424
2025-09-04,THB,KHR,35.432531
2025-09-04,KRW,KHR,1324.010051
2025-09-05,USD,KHR,0.999053
2025-09-05,EUR,KHR,0.910991
2025-09-05,JPY,KHR,148.968466
2025-09-05,CNY,KHR,7.180916
2025-09-05,GBP,KHR,0.791543
2025-09-05,THB,KHR,35.457286
2025-09-05,KRW,KHR,1320.556869
2025-09-08,USD,KHR,1.001297
2025-09-08,EUR,KHR,0.915823
2025-09-08,JPY,KHR,146.931108
2025-09-08,CNY,KHR,7.239179
2025-09-08,GBP,KHR,0.792223
2025-09-08,THB,KHR,35.347754
2025-09-08,KRW,KHR,1316.595445
2025-09-09,USD,KHR,0.999653
2025-09-09,EUR,KHR,0.920128
2025-09-09,JPY,KHR,148.763868
2025-09-09,CNY,KHR,7.317134
2025-09-09,GBP,KHR,0.788756
2025-09-09,THB,KHR,35.519865
2025-09-09,KRW,KHR,1315.520894
2025-09-10,USD,KHR,0.997357
2025-09-10,EUR,KHR,0.926352
2025-09-10,JPY,KHR,145.724468
2025-09-10,CNY,KHR,7.279293
2025-09-10,GBP,KHR,0.783736
2025-09-10,THB,KHR,35.355275
2025-09-10,KRW,KHR,1318.99377
2025-09-11,USD,KHR,1.002196
2025-09-11,EUR,KHR,0.92147
2025-09-11,JPY,KHR,149.271255
2025-09-11,CNY,KHR,7.217766
2025-09-11,GBP,KHR,0.793084
2025-09-11,THB,KHR,35.460585
2025-09-11,KRW,KHR,1326.595548
2025-09-12,USD,KHR,0.998037
2025-09-12,EUR,KHR,0.922431
2025-09-12,JPY,KHR,149.880318
2025-09-12,CNY,KHR,7.200608
2025-09-12,GBP,KHR,0.785105
2025-09-12,THB,KHR,35.484304
2025-09-12,KRW,KHR,1315.504655
2025-09-15,USD,KHR,1.00029
2025-09-15,EUR,KHR,0.9134
2025-09-15,JPY,KHR,148.442061
2025-09-15,CNY,KHR,7.301222
2025-09-15,GBP,KHR,0.786007
2025-09-15,THB,KHR,35.45462
2025-09-15,KRW,KHR,1318.363817
2025-09-16,USD,KHR,0.999722
2025-09-16,EUR,KHR,0.925552
2025-09-16,JPY,KHR,148.815682
2025-09-16,CNY,KHR,7.264759
2025-09-16,GBP,KHR,0.785945
2025-09-16,THB,KHR,35.582333
2025-09-16,KRW,KHR,1318.02192
2025-09-17,USD,KHR,0.999825
2025-09-17,EUR,KHR,0.919592
2025-09-17,JPY,KHR,150.158096
2025-09-17,CNY,KHR,7.205437
2025-09-17,GBP,KHR,0.7854
2025-09-17,THB,KHR,35.716965
2025-09-17,KRW,KHR,1324.679983
2025-09-18,USD,KHR,0.999639
2025-09-18,EUR,KHR,0.922954
2025-09-18,JPY,KHR,149.428076
2025-09-18,CNY,KHR,7.174799
2025-09-18,GBP,KHR,0.790765
2025-09-18,THB,KHR,35.48702
2025-09-18,KRW,KHR,1323.226003
2025-09-19,USD,KHR,0.999225
2025-09-19,EUR,KHR,0.918986
2025-09-19,JPY,KHR,150.865982
2025-09-19,CNY,KHR,7.235632
2025-09-19,GBP,KHR,0.787967
2025-09-19,THB,KHR,35.538878
2025-09-19,KRW,KHR,1316.357901
2025-09-22,USD,KHR,1.001068
2025-09-22,EUR,KHR,0.919197
2025-09-22,JPY,KHR,149.934592
2025-09-22,CNY,KHR,7.219608
2025-09-22,GBP,KHR,0.784085
2025-09-22,THB,KHR,35.576606
2025-09-22,KRW,KHR,1322.42082
2025-09-23,USD,KHR,1.000637
2025-09-23,EUR,KHR,0.923389
2025-09-23,JPY,KHR,147.742764
2025-09-23,CNY,KHR,7.243469
2025-09-23,GBP,KHR,0.780492
2025-09-23,THB,KHR,35.555312
2025-09-23,KRW,KHR,1309.968789
2025-09-24,USD,KHR,1.000467
2025-09-24,EUR,KHR,0.923339
2025-09-24,JPY,KHR,148.854799
2025-09-24,CNY,KHR,7.239333
2025-09-24,GBP,KHR,0.795794
2025-09-24,THB,KHR,35.32386
2025-09-24,KRW,KHR,1325.947173
2025-09-25,USD,KHR,1.000118
2025-09-25,EUR,KHR,0.924361
2025-09-25,JPY,KHR,147.524338
2025-09-25,CNY,KHR,7.240102
2025-09-25,GBP,KHR,0.795234
2025-09-25,THB,KHR,35.644751
2025-09-25,KRW,KHR,1312.892091
2025-09-26,USD,KHR,0.99972
2025-09-26,EUR,KHR,0.92847
2025-09-26,JPY,KHR,147.801903
2025-09-26,CNY,KHR,7.238675
2025-09-26,GBP,KHR,0.790841
2025-09-26,THB,KHR,35.51863
2025-09-26,KRW,KHR,1311.367565
2025-09-29,USD,KHR,1.000964
2025-09-29,EUR,KHR,0.924087
2025-09-29,JPY,KHR,151.672102
2025-09-29,CNY,KHR,7.217036
2025-09-29,GBP,KHR,0.787717
2025-09-29,THB,KHR,35.616787
2025-09-29,KRW,KHR,1336.773637
2025-09-30,USD,KHR,0.99999
2025-09-30,EUR,KHR,0.912971
2025-09-30,JPY,KHR,149.241567
2025-09-30,CNY,KHR,7.267938
2025-09-30,GBP,KHR,0.793214
2025-09-30,THB,KHR,35.618529
2025-09-30,KRW,KHR,1337.786319
2025-10-01,USD,KHR,0.999569
2025-10-01,EUR,KHR,0.91584
2025-10-01,JPY,KHR,148.061561
2025-10-01,CNY,KHR,7.236444
2025-10-01,GBP,KHR,0.79483
2025-10-01,THB,KHR,35.683945
2025-10-01,KRW,KHR,1322.021445
2025-10-02,USD,KHR,1.000015
2025-10-02,EUR,KHR,0.919389
2025-10-02,JPY,KHR,150.96676
2025-10-02,CNY,KHR,7.217932
2025-10-02,GBP,KHR,0.789503
2025-10-02,THB,KHR,35.491758
2025-10-02,KRW,KHR,1319.749035
2025-10-03,USD,KHR,1.001808
2025-10-03,EUR,KHR,0.915897
2025-10-03,JPY,KHR,152.436506
2025-10-03,CNY,KHR,7.221022
2025-10-03,GBP,KHR,0.786111
2025-10-03,THB,KHR,35.429617
2025-10-03,KRW,KHR,1325.994254
2025-10-06,USD,KHR,0.999986
2025-10-06,EUR,KHR,0.925158
2025-10-06,JPY,KHR,148.514897
2025-10-06,CNY,KHR,7.191544
2025-10-06,GBP,KHR,0.788242
2025-10-06,THB,KHR,35.529796
2025-10-06,KRW,KHR,1306.419468
2025-10-07,USD,KHR,0.999893
2025-10-07,EUR,KHR,0.922464
2025-10-07,JPY,KHR,148.535237
2025-10-07,CNY,KHR,7.216138
2025-10-07,GBP,KHR,0.784809
2025-10-07,THB,KHR,35.484722
2025-10-07,KRW,KHR,1324.216457
2025-10-08,USD,KHR,1.002748
2025-10-08,EUR,KHR,0.92536
2025-10-08,JPY,KHR,147.991
2025-10-08,CNY,KHR,7.195494
2025-10-08,GBP,KHR,0.789477
2025-10-08,THB,KHR,35.667417
2025-10-08,KRW,KHR,1326.071951
2025-10-09,USD,KHR,0.999473
2025-10-09,EUR,KHR,0.924608
2025-10-09,JPY,KHR,151.147313
2025-10-09,CNY,KHR,7.282332
2025-10-09,GBP,KHR,0.784945
2025-10-09,THB,KHR,35.546585
2025-10-09,KRW,KHR,1308.161933
2025-10-10,USD,KHR,0.999195
2025-10-10,EUR,KHR,0.914118
2025-10-10,JPY,KHR,149.186705
2025-10-10,CNY,KHR,7.198413
2025-10-10,GBP,KHR,0.793673
2025-10-10,THB,KHR,35.498687
2025-10-10,KRW,KHR,1312.012371
2025-10-13,USD,KHR,1.000485
2025-10-13,EUR,KHR,0.927041
2025-10-13,JPY,KHR,149.913081
2025-10-13,CNY,KHR,7.223097
2025-10-13,GBP,KHR,0.788655
2025-10-13,THB,KHR,35.488911
2025-10-13,KRW,KHR,1313.517822
2025-10-14,USD,KHR,0.998288
2025-10-14,EUR,KHR,0.918259
2025-10-14,JPY,KHR,150.986294
2025-10-14,CNY,KHR,7.216043
2025-10-14,GBP,KHR,0.78085
2025-10-14,THB,KHR,35.490545
2025-10-14,KRW,KHR,1330.189938
2025-10-15,USD,KHR,0.998278
2025-10-15,EUR,KHR,0.920874
2025-10-15,JPY,KHR,149.992089
2025-10-15,CNY,KHR,7.255547
2025-10-15,GBP,KHR,0.792641
2025-10-15,THB,KHR,35.564767
2025-10-15,KRW,KHR,1305.364388
2025-10-16,USD,KHR,1.000616
2025-10-16,EUR,KHR,0.926337
2025-10-16,JPY,KHR,149.234902
2025-10-16,CNY,KHR,7.250756
2025-10-16,GBP,KHR,0.785192
2025-10-16,THB,KHR,35.638767
2025-10-16,KRW,KHR,1314.286161
2025-10-17,USD,KHR,1.001649
2025-10-17,EUR,KHR,0.918252
2025-10-17,JPY,KHR,150.310607
2025-10-17,CNY,KHR,7.224552
2025-10-17,GBP,KHR,0.798901
2025-10-17,THB,KHR,35.289968
2025-10-17,KRW,KHR,1323.412503
2025-10-20,USD,KHR,0.997921
2025-10-20,EUR,KHR,0.914458
2025-10-20,JPY,KHR,151.762824
2025-10-20,CNY,KHR,7.266296
2025-10-20,GBP,KHR,0.78047
2025-10-20,THB,KHR,35.499358
2025-10-20,KRW,KHR,1314.274259
2025-10-21,USD,KHR,1.00057
2025-10-21,EUR,KHR,0.928512
2025-10-21,JPY,KHR,150.282057
2025-10-21,CNY,KHR,7.252588
2025-10-21,GBP,KHR,0.792408
2025-10-21,THB,KHR,35.383648
2025-10-21,KRW,KHR,1326.478486
2025-10-22,USD,KHR,1.000921
2025-10-22,EUR,KHR,0.917183
2025-10-22,JPY,KHR,148.731589
2025-10-22,CNY,KHR,7.281991
2025-10-22,GBP,KHR,0.790991
2025-10-22,THB,KHR,35.378876
2025-10-22,KRW,KHR,1316.081454
2025-10-23,USD,KHR,0.999542
2025-10-23,EUR,KHR,0.919703
2025-10-23,JPY,KHR,149.413034
2025-10-23,CNY,KHR,7.232781
2025-10-23,GBP,KHR,0.797934
2025-10-23,THB,KHR,35.588638
2025-10-23,KRW,KHR,1333.702828
2025-10-24,USD,KHR,0.998305
2025-10-24,EUR,KHR,0.920511
2025-10-24,JPY,KHR,150.905033
2025-10-24,CNY,KHR,7.261008
2025-10-24,GBP,KHR,0.78678
2025-10-24,THB,KHR,35.41949
2025-10-24,KRW,KHR,1328.870574
2025-10-27,USD,KHR,0.999787
2025-10-27,EUR,KHR,0.922982
2025-10-27,JPY,KHR,149.687311
2025-10-27,CNY,KHR,7.236593
2025-10-27,GBP,KHR,0.790571
2025-10-27,THB,KHR,35.411647
2025-10-27,KRW,KHR,1335.718931
2025-10-28,USD,KHR,1.000548
2025-10-28,EUR,KHR,0.926437
2025-10-28,JPY,KHR,148.86708
2025-10-28,CNY,KHR,7.224346
2025-10-28,GBP,KHR,0.788487
2025-10-28,THB,KHR,35.408241
2025-10-28,KRW,KHR,1326.266136
2025-10-29,USD,KHR,1.000713
2025-10-29,EUR,KHR,0.91764
2025-10-29,JPY,KHR,149.117681
2025-10-29,CNY,KHR,7.250906
2025-10-29,GBP,KHR,0.786433
2025-10-29,THB,KHR,35.456407
2025-10-29,KRW,KHR,1334.418905
2025-10-30,USD,KHR,0.999253
2025-10-30,EUR,KHR,0.917623
2025-10-30,JPY,KHR,152.495657
2025-10-30,CNY,KHR,7.17842
2025-10-30,GBP,KHR,0.784386
2025-10-30,THB,KHR,35.691413
2025-10-30,KRW,KHR,1316.215777
2025-10-31,USD,KHR,1.0005
2025-10-31,EUR,KHR,0.92975
2025-10-31,JPY,KHR,148.642424
2025-10-31,CNY,KHR,7.22287
2025-10-31,GBP,KHR,0.791947
2025-10-31,THB,KHR,35.491925
2025-10-31,KRW,KHR,1315.14967
2025-11-03,USD,KHR,0.999867
2025-11-03,EUR,KHR,0.913891
2025-11-03,JPY,KHR,150.057006
2025-11-03,CNY,KHR,7.264167
2025-11-03,GBP,KHR,0.789235
2025-11-03,THB,KHR,35.476164
2025-11-03,KRW,KHR,1325.070758
2025-11-04,USD,KHR,0.999462
2025-11-04,EUR,KHR,0.918583
2025-11-04,JPY,KHR,149.418273
2025-11-04,CNY,KHR,7.282629
2025-11-04,GBP,KHR,0.789767
2025-11-04,THB,KHR,35.487888
2025-11-04,KRW,KHR,1318.483275
2025-11-05,USD,KHR,0.999616
2025-11-05,EUR,KHR,0.915561
2025-11-05,JPY,KHR,148.40074
2025-11-05,CNY,KHR,7.264916
2025-11-05,GBP,KHR,0.787302
2025-11-05,THB,KHR,35.509835
2025-11-05,KRW,KHR,1315.599271
2025-11-06,USD,KHR,0.998672
2025-11-06,EUR,KHR,0.917862
2025-11-06,JPY,KHR,151.17074
2025-11-06,CNY,KHR,7.227994
2025-11-06,GBP,KHR,0.786794
2025-11-06,THB,KHR,35.454431
2025-11-06,KRW,KHR,1316.907966
2025-11-07,USD,KHR,1.000229
2025-11-07,EUR,KHR,0.918106
2025-11-07,JPY,KHR,149.383273
2025-11-07,CNY,KHR,7.225783
2025-11-07,GBP,KHR,0.791695
2025-11-07,THB,KHR,35.533149
2025-11-07,KRW,KHR,1321.955963
2025-11-10,USD,KHR,1.000633
2025-11-10,EUR,KHR,0.919543
2025-11-10,JPY,KHR,150.950684
2025-11-10,CNY,KHR,7.253501
2025-11-10,GBP,KHR,0.797052
2025-11-10,THB,KHR,35.491511
2025-11-10,KRW,KHR,1322.514441
2025-11-11,USD,KHR,0.999318
2025-11-11,EUR,KHR,0.920072
2025-11-11,JPY,KHR,150.478361
2025-11-11,CNY,KHR,7.229415
2025-11-11,GBP,KHR,0.797073
2025-11-11,THB,KHR,35.502734
2025-11-11,KRW,KHR,1334.62855
2025-11-12,USD,KHR,0.998951
2025-11-12,EUR,KHR,0.918726
2025-11-12,JPY,KHR,148.906353
2025-11-12,CNY,KHR,7.269268
2025-11-12,GBP,KHR,0.793044
2025-11-12,THB,KHR,35.491862
2025-11-12,KRW,KHR,1315.788428
2025-11-13,USD,KHR,0.999973
2025-11-13,EUR,KHR,0.923333
2025-11-13,JPY,KHR,150.499546
2025-11-13,CNY,KHR,7.238273
2025-11-13,GBP,KHR,0.787881
2025-11-13,THB,KHR,35.51087
2025-11-13,KRW,KHR,1321.19447
2025-11-14,USD,KHR,1.000253
2025-11-14,EUR,KHR,0.917914
2025-11-14,JPY,KHR,151.581605
2025-11-14,CNY,KHR,7.22179
2025-11-14,GBP,KHR,0.797169
2025-11-14,THB,KHR,35.648425
2025-11-14,KRW,KHR,1328.751326
2025-11-17,USD,KHR,1.001874
2025-11-17,EUR,KHR,0.922557
2025-11-17,JPY,KHR,149.121244
2025-11-17,CNY,KHR,7.224852
2025-11-17,GBP,KHR,0.786819
2025-11-17,THB,KHR,35.589177
2025-11-17,KRW,KHR,1306.319232
2025-11-18,USD,KHR,0.998578
2025-11-18,EUR,KHR,0.927049
2025-11-18,JPY,KHR,150.711406
2025-11-18,CNY,KHR,7.251999
2025-11-18,GBP,KHR,0.794377
2025-11-18,THB,KHR,35.582462
2025-11-18,KRW,KHR,1318.273325
2025-11-19,USD,KHR,0.998531
2025-11-19,EUR,KHR,0.925902
2025-11-19,JPY,KHR,150.03365
2025-11-19,CNY,KHR,7.200145
2025-11-19,GBP,KHR,0.790674
2025-11-19,THB,KHR,35.450081
2025-11-19,KRW,KHR,1318.934068
2025-11-20,USD,KHR,0.999672
2025-11-20,EUR,KHR,0.922536
2025-11-20,JPY,KHR,149.250736
2025-11-20,CNY,KHR,7.206553
2025-11-20,GBP,KHR,0.79319
2025-11-20,THB,KHR,35.551738
2025-11-20,KRW,KHR,1306.825793
2025-11-21,USD,KHR,1.000409
2025-11-21,EUR,KHR,0.924083
2025-11-21,JPY,KHR,149.317612
2025-11-21,CNY,KHR,7.245435
2025-11-21,GBP,KHR,0.786377
2025-11-21,THB,KHR,35.313617
2025-11-21,KRW,KHR,1324.821716
2025-11-24,USD,KHR,0.999912
2025-11-24,EUR,KHR,0.921976
2025-11-24,JPY,KHR,149.219204
2025-11-24,CNY,KHR,7.23246
2025-11-24,GBP,KHR,0.790769
2025-11-24,THB,KHR,35.493256
2025-11-24,KRW,KHR,1328.004419
2025-11-25,USD,KHR,0.999576
2025-11-25,EUR,KHR,0.913356
2025-11-25,JPY,KHR,149.672359
2025-11-25,CNY,KHR,7.202259
2025-11-25,GBP,KHR,0.777989
2025-11-25,THB,KHR,35.383193
2025-11-25,KRW,KHR,1315.947442
2025-11-26,USD,KHR,0.999204
2025-11-26,EUR,KHR,0.912931
2025-11-26,JPY,KHR,149.231324
2025-11-26,CNY,KHR,7.275229
2025-11-26,GBP,KHR,0.793931
2025-11-26,THB,KHR,35.500877
2025-11-26,KRW,KHR,1328.511149
2025-11-27,USD,KHR,0.99956
2025-11-27,EUR,KHR,0.915943
2025-11-27,JPY,KHR,150.311438
2025-11-27,CNY,KHR,7.20862
2025-11-27,GBP,KHR,0.791583
2025-11-27,THB,KHR,35.497266
2025-11-27,KRW,KHR,1316.648214
2025-11-28,USD,KHR,0.999542
2025-11-28,EUR,KHR,0.925231
2025-11-28,JPY,KHR,147.59912
2025-11-28,CNY,KHR,7.24779
2025-11-28,GBP,KHR,0.788632
2025-11-28,THB,KHR,35.421039
2025-11-28,KRW,KHR,1320.359839
2025-12-01,USD,KHR,1.000316
2025-12-01,EUR,KHR,0.919724
2025-12-01,JPY,KHR,149.793065
2025-12-01,CNY,KHR,7.280974
2025-12-01,GBP,KHR,0.787152
2025-12-01,THB,KHR,35.544512
2025-12-01,KRW,KHR,1303.935358
2025-12-02,USD,KHR,1.000457
2025-12-02,EUR,KHR,0.911412
2025-12-02,JPY,KHR,150.255109
2025-12-02,CNY,KHR,7.226239
2025-12-02,GBP,KHR,0.790778
2025-12-02,THB,KHR,35.344991
2025-12-02,KRW,KHR,1320.221974
2025-12-03,USD,KHR,1.000824
2025-12-03,EUR,KHR,0.922851
2025-12-03,JPY,KHR,149.479369
2025-12-03,CNY,KHR,7.239813
2025-12-03,GBP,KHR,0.795429
